Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Unnamed: 13
SANTA FE,Constitución,Alcorta,82028010,223,1261,0,550,0,0,0,353,2387,00
SANTA FE,Constitución,Bombal,82028040,495,246,0,200,0,0,0,0,941,00
SANTA FE,Constitución,Empalme Villa Constitución,82028070,660,0,0,0,0,0,0,0,660,00
SANTA FE,Constitución,Godoy,82028100,0,0,0,0,0,0,0,150,150,00
SANTA FE,Constitución,Juan B Molina,82028110,350,0,0,0,0,0,0,1,351,00
SANTA FE,Constitución,Juncal,82028120,480,0,0,0,0,0,0,0,480,00
SANTA FE,Constitución,La Vanguardia,82028130,0,0,0,86,0,0,0,0,86,00
SANTA FE,Constitución,Máximo Paz (Est Paz),82028140,647,321,0,0,0,0,0,252,1220,00
SANTA FE,Constitución,Pavón,82028150,104,0,0,0,0,0,0,0,104,00
SANTA FE,Constitución,Pavón Arriba,82028160,0,0,0,387,0,0,0,25,412,00
SANTA FE,Constitución,Rueda,82028180,0,0,0,0,0,0,0,72,72,00
SANTA FE,Constitución,Santa Teresa,82028190,169,296,0,656,0,0,0,101,1222,00
SANTA FE,Constitución,Sargento Cabral,82028200,0,0,0,326,0,0,0,102,428,00
SANTA FE,Constitución,Villa Constitución,82028230,5033,1967,0,61,0,0,0,1355,8416,00
SANTA FE,Constitución,Peyrano,82028170,0,670,0,0,0,0,0,0,670,00
SANTA FE,Constitución,Cepeda,82028060,0,0,0,0,0,0,0,25,25,00
SANTA FE,Constitución,General Gelly,82028090,189,0,0,0,0,0,0,4,193,00
SANTA FE,Garay,Cayastá,82035010,0,0,0,0,0,0,0,428,428,00
SANTA FE,Garay,Helvecia,82035020,0,440,0,0,0,0,0,205,645,00
SANTA FE,Garay,Saladero Mariano Cabal,82035040,0,0,0,0,0,1,0,64,65,00
SANTA FE,Garay,Santa Rosa de Calchines,82035050,76,941,0,0,0,0,0,0,1017,00
SANTA FE,Garay,Los Zapallos,82035030,0,67,0,0,67,0,0,0,134,00
SANTA FE,General López,Aarón Castellanos (Est Castellanos),82042010,0,0,0,0,0,0,0,36,36,00
SANTA FE,General López,Amenábar,82042020,158,0,0,0,0,0,0,80,238,00
SANTA FE,General López,Cafferata,82042030,246,0,0,1,0,0,0,0,247,00
SANTA FE,General López,Cañada del Ucle,82042040,222,0,0,0,0,0,0,200,422,00
SANTA FE,General López,Carmen,82042050,0,0,0,0,40,0,0,100,140,00
SANTA FE,General López,Carreras,82042060,0,1,0,0,0,0,0,274,275,00
SANTA FE,General López,Chapuy,82042070,0,1,0,0,0,0,0,0,1,00
SANTA FE,General López,Chovet,82042080,0,1,0,0,0,1,0,0,2,00
SANTA FE,General López,Christophersen,82042090,0,0,0,15,0,0,0,78,93,00
SANTA FE,General López,Diego de Alvear,82042100,206,0,0,64,0,0,0,108,378,00
SANTA FE,General López,Elortondo,82042110,510,0,0,0,0,0,0,0,510,00
SANTA FE,General López,Firmat,82042120,281,1488,0,3305,0,0,0,0,5074,00
SANTA FE,General López,Hughes,82042130,0,0,0,1190,0,0,0,0,1190,00
SANTA FE,General López,La Chispa,82042140,0,0,0,0,0,0,0,71,71,00
SANTA FE,General López,Maggiolo,82042170,80,0,0,0,0,0,0,53,133,00
SANTA FE,General López,María Teresa,82042180,26,1012,0,0,1,0,0,30,1069,00
SANTA FE,General López,Melincué (Est San Urbano),82042190,0,0,0,0,0,0,0,201,201,00
SANTA FE,General López,Miguel Torres,82042200,0,1,0,0,0,0,0,0,1,00
SANTA FE,General López,Murphy,82042210,0,0,0,717,0,0,0,0,717,00
SANTA FE,General López,Rufino,82042220,1432,3,0,5103,0,0,0,0,6538,00
SANTA FE,General López,San Eduardo,82042230,205,0,0,84,0,0,0,0,289,00
SANTA FE,General López,San Francisco de Santa Fe,82042240,0,0,0,45,0,1,0,0,46,00
SANTA FE,General López,San Gregorio,82042250,43,0,0,1013,0,0,0,118,1174,00
SANTA FE,General López,Sancti Spiritu,82042260,320,0,0,0,0,1,0,707,1028,00
SANTA FE,General López,Santa Isabel,82042270,214,0,0,923,0,1,0,0,1138,00
SANTA FE,General López,Teodelina,82042280,0,935,0,0,0,0,0,165,1100,00
SANTA FE,General López,Venado Tuerto,82042290,2258,25656,0,1435,380,1,0,77,29807,00
SANTA FE,General López,Villa Cañás,82042300,715,1195,0,349,4,0,0,211,2474,00
SANTA FE,General López,Wheelwright,82042310,0,0,0,1374,3,1,0,15,1393,00
SANTA FE,General López,Labordeboy,82042150,215,0,0,0,0,0,0,0,215,00
SANTA FE,General Obligado,Avellaneda (Est Ewald),82049020,3,12,0,3578,750,0,0,1141,5484,00
SANTA FE,General Obligado,Berna,82049030,0,0,0,0,10,0,0,48,58,00
SANTA FE,General Obligado,El Araza,82049040,0,0,0,0,0,0,0,126,126,00
SANTA FE,General Obligado,El Rabón,82049050,0,65,0,0,0,1,0,80,146,00
SANTA FE,General Obligado,Florencia,82049060,268,136,0,0,0,1,0,188,593,00
SANTA FE,General Obligado,Guadalupe Norte,82049070,87,0,0,0,0,0,0,0,87,00
SANTA FE,General Obligado,Ingeniero Chanourdie,82049080,0,0,0,0,0,1,0,85,86,00
SANTA FE,General Obligado,La Isleta,82049090,0,0,0,0,0,1,0,0,1,00
SANTA FE,General Obligado,La Sarita,82049100,0,0,0,0,0,0,0,85,85,00
SANTA FE,General Obligado,Las Garzas,82049120,92,0,0,0,0,0,0,0,92,00
SANTA FE,General Obligado,Las Toscas,82049130,609,1045,0,79,0,1,0,462,2196,00
SANTA FE,General Obligado,Los Laureles,82049140,0,0,0,0,20,0,0,0,20,00
SANTA FE,General Obligado,Malabrigo,82049150,666,924,0,0,160,0,0,91,1841,00
SANTA FE,General Obligado,Paraje San Manuel,82049160,0,0,0,0,0,1,0,0,1,00
SANTA FE,General Obligado,Reconquista,82049180,1906,14399,1,6832,800,1,0,2839,26778,00
SANTA FE,General Obligado,San Antonio de Obligado,82049190,125,132,0,0,0,6,0,5,268,00
SANTA FE,General Obligado,Tacuarendí (Emb Kilómetro 421),82049200,103,115,0,0,0,0,0,3,221,00
SANTA FE,General Obligado,Villa Ana,82049210,0,0,0,0,0,1,0,0,1,00
SANTA FE,General Obligado,Villa Guillermina,82049220,220,173,0,0,0,1,0,15,409,00
SANTA FE,General Obligado,Villa Ocampo,82049230,2009,1613,0,16,29,1,0,0,3668,00
SANTA FE,General Obligado,Lanteri,82049110,0,0,0,0,0,0,0,300,300,00
SANTA FE,General Obligado,Arroyo Ceibal,82049010,0,0,0,0,0,0,0,108,108,00
SANTA FE,Iriondo,Barrio Cicarelli,82056010,0,0,0,0,0,0,0,9,9,00
SANTA FE,Iriondo,Bustinza,82056020,287,0,0,6,0,0,0,90,383,00
SANTA FE,Iriondo,Cañada de Gómez,82056030,1251,7242,0,329,0,0,0,411,9233,00
SANTA FE,Iriondo,Carrizales (Est Clarke),82056040,456,17,0,0,0,1,0,0,474,00
SANTA FE,Iriondo,Classon,82056050,0,0,0,130,0,0,0,21,151,00
SANTA FE,Iriondo,Colonia Médici,82056060,0,0,0,0,0,0,0,12,12,00
SANTA FE,Iriondo,Correa,82056070,114,1063,0,572,1,0,0,23,1773,00
SANTA FE,Iriondo,Larguía,82056080,0,0,0,0,0,0,0,7,7,00
SANTA FE,Iriondo,Lucio V López,82056090,0,5,0,0,0,0,0,31,36,00
SANTA FE,Iriondo,Oliveros,82056100,2000,0,0,1360,0,0,0,0,3360,00
SANTA FE,Iriondo,Pueblo Andino,82056110,0,648,0,0,0,0,0,414,1062,00
SANTA FE,Iriondo,Salto Grande,82056120,493,0,0,0,0,0,0,89,582,00
SANTA FE,Iriondo,Serodino,82056130,229,0,0,12,0,0,0,113,354,00
SANTA FE,Iriondo,Totoras,82056140,538,0,0,920,0,0,0,131,1589,00
SANTA FE,Iriondo,Villa Eloísa,82056150,597,0,0,368,0,0,0,0,965,00
SANTA FE,Iriondo,Villa La Rivera (Oliveros),82056160,0,0,0,0,0,0,0,37,37,00
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),82056170,0,0,0,0,0,1,0,26,27,00
SANTA FE,La Capital,Angel Gallardo,82063010,0,0,0,0,0,0,0,27,27,00
SANTA FE,La Capital,Arroyo Aguiar,82063020,102,0,0,0,0,1,0,38,141,00
SANTA FE,La Capital,Arroyo Leyes,82063030,0,1115,0,88,0,0,0,106,1309,00
SANTA FE,La Capital,Cabal,82063040,0,0,0,0,0,0,0,13,13,00
SANTA FE,La Capital,Candioti,82063060,0,0,0,251,0,0,0,1,252,00
SANTA FE,La Capital,Emilia,82063070,103,0,0,153,0,0,0,1,257,00
SANTA FE,La Capital,Laguna Paiva,82063080,1899,0,0,0,0,0,0,76,1975,00
SANTA FE,La Capital,Llambi Campbell,82063090,202,0,0,0,73,0,0,186,461,00
SANTA FE,La Capital,Monte Vera,82063100,281,0,0,0,0,3,0,0,284,00
SANTA FE,La Capital,Nelson,82063110,426,0,0,1,3,0,0,69,499,00
SANTA FE,La Capital,Recreo,82063140,1131,30,0,0,0,0,0,275,1436,00
SANTA FE,La Capital,San José del Rincón,82063160,1806,2329,0,505,0,1,0,0,4641,00
SANTA FE,La Capital,Santa Fe,82063170,20606,65154,32,39411,2040,9,0,104,127356,00
SANTA FE,La Capital,Santo Tomé,82063180,13,13,0,396,11,0,0,492,925,00
SANTA FE,La Capital,Sauce Viejo,82063190,1108,0,0,0,0,0,0,89,1197,00
SANTA FE,Las Colonias,Cavour,82070010,0,0,0,0,0,0,0,3,3,00
SANTA FE,Las Colonias,Cululú,82070020,0,0,0,0,0,0,0,24,24,00
SANTA FE,Las Colonias,Elisa,82070030,0,0,0,235,0,0,0,0,235,00
SANTA FE,Las Colonias,Empalme San Carlos,82070040,0,0,0,0,0,0,0,13,13,00
SANTA FE,Las Colonias,Esperanza,82070050,1953,8198,0,26,0,4,0,420,10601,00
SANTA FE,Las Colonias,Felicia,82070060,0,0,0,0,0,0,0,443,443,00
SANTA FE,Las Colonias,Franck,82070070,175,0,0,162,0,0,0,101,438,00
SANTA FE,Las Colonias,Grutly,82070080,93,0,0,0,0,0,0,21,114,00
SANTA FE,Las Colonias,Hipatia,82070090,0,0,0,0,0,0,0,53,53,00
SANTA FE,Las Colonias,Humboldt,82070100,299,0,0,24,2,0,0,195,520,00
SANTA FE,Las Colonias,La Pelada,82070120,0,0,0,80,0,0,0,96,176,00
SANTA FE,Las Colonias,Las Tunas,82070130,4,0,0,107,0,1,0,0,112,00
SANTA FE,Las Colonias,María Luisa,82070140,0,0,0,0,0,0,0,167,167,00
SANTA FE,Las Colonias,Matilde,82070150,90,0,0,0,0,0,0,68,158,00
SANTA FE,Las Colonias,Nuevo Torino,82070160,78,0,0,0,72,0,0,5,155,00
SANTA FE,Las Colonias,OTROS,Sin Datos,0,0,0,0,0,0,0,16,16,00
SANTA FE,Las Colonias,Pilar,82070170,112,0,0,10,0,0,0,2,124,00
SANTA FE,Las Colonias,Progreso,82070190,0,0,0,0,0,0,0,621,621,00
SANTA FE,Las Colonias,Providencia,82070200,0,0,0,0,0,0,0,135,135,00
SANTA FE,Las Colonias,Sa Pereyra,82070210,54,0,0,0,0,0,0,3,57,00
SANTA FE,Las Colonias,San Agustín,82070220,0,0,0,0,0,0,0,83,83,00
SANTA FE,Las Colonias,San Carlos Centro,82070230,407,3943,0,2,0,0,0,34,4386,00
SANTA FE,Las Colonias,San Carlos Norte,82070240,0,215,0,0,0,0,0,152,367,00
SANTA FE,Las Colonias,San Carlos Sud,82070250,30,670,0,0,0,0,0,9,709,00
SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,0,0,0,172,0,0,0,0,172,00
SANTA FE,Las Colonias,San Jerónimo Norte,82070270,202,0,0,1575,0,0,0,261,2038,00
SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,0,668,0,0,0,0,0,0,668,00
SANTA FE,Las Colonias,Santo Domingo,82070300,0,0,0,0,0,0,0,255,255,00
SANTA FE,Las Colonias,SARMIENTO,82070310,135,0,0,0,130,0,0,171,436,00
SANTA FE,OTROS,OTROS,Sin Datos,0,0,0,0,2581,0,0,0,2581,00
SANTA FE,Rosario,Acebal,82084010,205,1343,0,21,0,0,0,140,1709,00
SANTA FE,Rosario,Álvarez,82084030,59,1393,0,2,134,0,0,0,1588,00
SANTA FE,Rosario,Alvear,82084040,1912,3037,0,251,0,0,0,8,5208,00
SANTA FE,Rosario,Arminda,82084060,0,86,0,0,40,0,0,0,126,00
SANTA FE,Rosario,Arroyo Seco,82084070,2050,3273,0,2,0,0,0,6,5331,00
SANTA FE,Rosario,Carmen del Sauce,82084080,0,0,0,158,0,0,0,22,180,00
SANTA FE,Rosario,Coronel Bogado,82084090,415,0,0,178,0,0,0,0,593,00
SANTA FE,Rosario,Cuatro Esquinas,82084110,0,0,0,39,0,0,0,0,39,00
SANTA FE,Rosario,El Caramelo,82084120,71,0,0,424,0,0,0,0,495,00
SANTA FE,Rosario,Fighiera,82084130,366,0,0,0,0,0,0,0,366,00
SANTA FE,Rosario,Funes,82084140,4523,5794,1,2296,0,1,0,100,12715,00
SANTA FE,Rosario,General Lagos,82084150,400,0,0,1,1,1,0,140,543,00
SANTA FE,Rosario,Granadero Baigorria,82084160,0,4673,0,4,2,0,0,676,5355,00
SANTA FE,Rosario,Ibarlucea,82084170,0,591,0,468,0,0,0,452,1511,00
SANTA FE,Rosario,Pérez,82084210,3069,0,0,114,0,5,0,7,3195,00
SANTA FE,Rosario,Piñero (Est Erasto),82084220,0,181,0,1,55,0,0,1,238,00
SANTA FE,Rosario,Pueblo Esther,82084230,241,0,0,611,0,1,0,0,853,00
SANTA FE,Rosario,Pueblo Muñoz (Est Bernard),82084240,0,118,0,0,54,0,0,0,172,00
SANTA FE,Rosario,Pueblo Uranga,82084250,29,0,0,98,0,0,0,52,179,00
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,0,0,0,0,25,0,0,0,25,00
SANTA FE,Rosario,Rosario,82084270,46485,190777,74,87944,218,1,0,5228,330727,00
SANTA FE,Rosario,Soldini,82084280,127,780,0,0,86,0,0,0,993,00
SANTA FE,Rosario,Villa Amelia,82084290,172,109,0,2,0,0,0,2,285,00
SANTA FE,Rosario,Villa del Plata,82084300,0,193,0,0,101,0,0,0,294,00
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,6752,17,0,1539,4987,0,0,25,13320,00
SANTA FE,Rosario,Zavalla,82084320,745,932,0,0,0,0,0,95,1772,00
SANTA FE,Rosario,Albarellos,82084020,0,0,0,0,0,0,0,20,20,00
SANTA FE,Rosario,Coronel Rodolfo S Domínguez,82084100,0,318,0,0,0,0,0,0,318,00
SANTA FE,Rosario,Kilómetro 101,82084180,0,0,0,0,0,1,0,1,2,00
SANTA FE,Rosario,Arbilla,82084050,30,0,0,0,0,0,0,0,30,00
SANTA FE,Rosario,Monte Flores,82084200,8,0,0,0,0,0,0,0,8,00
SANTA FE,San Cristóbal,Aguará Grande,82091010,0,0,0,0,0,1,0,2,3,00
SANTA FE,San Cristóbal,Ambrosetti,82091020,0,0,0,0,0,1,0,84,85,00
SANTA FE,San Cristóbal,Arrufo,82091030,278,166,0,0,0,0,0,0,444,00
SANTA FE,San Cristóbal,Balneario La Verde,82091040,0,0,0,0,0,1,0,0,1,00
SANTA FE,San Cristóbal,Capivara,82091050,0,0,0,0,0,1,0,0,1,00
SANTA FE,San Cristóbal,Ceres,82091060,1101,1939,0,0,0,0,0,541,3581,00
SANTA FE,San Cristóbal,Colonia Bossi,82091080,56,0,0,118,0,0,0,3,177,00
SANTA FE,San Cristóbal,Hersilia,82091120,0,199,0,0,0,0,0,370,569,00
SANTA FE,San Cristóbal,Huanqueros,82091130,0,0,0,0,0,0,0,29,29,00
SANTA FE,San Cristóbal,La Cabral,82091140,0,0,0,0,1,1,0,2,4,00
SANTA FE,San Cristóbal,La Rubia,82091150,0,31,0,0,0,0,0,12,43,00
SANTA FE,San Cristóbal,Las Palmeras,82091170,0,0,0,0,0,0,0,23,23,00
SANTA FE,San Cristóbal,Moisés Ville,82091180,123,240,0,207,0,0,0,0,570,00
SANTA FE,San Cristóbal,Monigotes,82091190,0,0,0,45,0,0,0,12,57,00
SANTA FE,San Cristóbal,Ñanducita,82091200,0,0,0,0,0,0,0,37,37,00
SANTA FE,San Cristóbal,OTROS,Sin Datos,0,0,0,0,0,0,0,6,6,00
SANTA FE,San Cristóbal,Palacios,82091210,2,0,0,31,0,0,0,1,34,00
SANTA FE,San Cristóbal,San Cristóbal,82091220,918,1242,0,596,0,1,0,609,3366,00
SANTA FE,San Cristóbal,San Guillermo,82091230,1069,1256,0,33,12,0,0,177,2547,00
SANTA FE,San Cristóbal,Santurce,82091240,0,0,0,0,0,0,0,29,29,00
SANTA FE,San Cristóbal,Soledad,82091250,0,0,0,0,0,0,0,170,170,00
SANTA FE,San Cristóbal,Suardi,82091260,0,0,0,1560,0,0,0,0,1560,00
SANTA FE,San Cristóbal,Villa Saralegui,82091270,0,0,0,0,3,0,0,48,51,00
SANTA FE,San Cristóbal,Curupaity,82091110,0,0,0,0,0,0,0,15,15,00
SANTA FE,San Cristóbal,Colonia Ana,82091070,0,0,0,0,0,0,0,6,6,00
SANTA FE,San Cristóbal,Colonia Rosa,82091090,0,0,0,0,0,0,0,12,12,00
SANTA FE,San Javier,Alejandra,82098010,0,0,0,0,0,1,0,453,454,00
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,0,0,0,0,0,0,0,34,34,00
SANTA FE,San Javier,Colonia Durán,82098030,0,0,0,0,0,1,0,0,1,00
SANTA FE,San Javier,Romang,82098050,0,801,0,2,195,0,0,369,1367,00
SANTA FE,San Javier,San Javier,82098060,0,826,0,96,0,0,0,194,1116,00
SANTA FE,San Javier,La Brava,82098040,0,0,0,0,0,0,0,20,20,00
SANTA FE,San Jerónimo,Arocena,82105010,0,184,0,0,400,0,0,0,584,00
SANTA FE,San Jerónimo,Barrancas,82105030,502,0,0,0,0,0,0,477,979,00
SANTA FE,San Jerónimo,Barrio Caima,82105040,0,0,0,0,0,0,0,16,16,00
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est Irigoyen),82105060,0,0,0,245,0,0,0,0,245,00
SANTA FE,San Jerónimo,Centeno,82105080,881,0,0,0,0,0,0,0,881,00
SANTA FE,San Jerónimo,Coronda,82105090,652,0,0,3145,215,0,0,887,4899,00
SANTA FE,San Jerónimo,Desvío Arijón,82105100,154,0,0,0,0,0,0,46,200,00
SANTA FE,San Jerónimo,Díaz,82105110,470,0,0,0,0,0,0,0,470,00
SANTA FE,San Jerónimo,Gaboto,82105120,0,0,0,0,201,0,0,240,441,00
SANTA FE,San Jerónimo,Gálvez,82105130,3859,0,0,3482,0,1,0,19,7361,00
SANTA FE,San Jerónimo,Gessler,82105140,133,0,0,69,0,0,0,48,250,00
SANTA FE,San Jerónimo,Irigoyen,82105150,0,94,0,0,0,0,0,313,407,00
SANTA FE,San Jerónimo,Larrechea,82105160,0,0,0,0,0,0,0,23,23,00
SANTA FE,San Jerónimo,Loma Alta,82105170,19,0,0,18,0,0,0,0,37,00
SANTA FE,San Jerónimo,López (Est San Martín de Tours),82105180,37,383,0,0,0,0,0,0,420,00
SANTA FE,San Jerónimo,Maciel,82105190,583,782,0,0,136,0,0,1,1502,00
SANTA FE,San Jerónimo,Monje,82105200,464,0,0,149,0,0,0,0,613,00
SANTA FE,San Jerónimo,San Fabián,82105230,74,93,0,0,0,0,0,70,237,00
SANTA FE,San Jerónimo,San Genaro,82105240,788,37,0,456,0,0,0,49,1330,00
SANTA FE,San Jerónimo,San Genaro Norte,82105250,1026,22,0,31,0,0,0,0,1079,00
SANTA FE,San Jerónimo,San Eugenio,82105220,0,0,0,21,0,0,0,0,21,00
SANTA FE,San Justo,Angeloni,82112010,0,0,0,0,0,0,0,24,24,00
SANTA FE,San Justo,Cayastacito,82112020,0,0,0,0,0,0,0,54,54,00
SANTA FE,San Justo,Esther,82112040,0,0,0,0,0,0,0,10,10,00
SANTA FE,San Justo,Gobernador Crespo,82112050,157,976,0,0,0,0,0,257,1390,00
SANTA FE,San Justo,La Criolla (Est Cañadita),82112060,257,0,0,0,0,0,0,31,288,00
SANTA FE,San Justo,Marcelino Escalada,82112080,101,0,0,0,0,0,0,128,229,00
SANTA FE,San Justo,Naré,82112090,0,0,0,0,0,0,0,6,6,00
SANTA FE,San Justo,OTROS,Sin Datos,0,0,0,0,0,28,0,0,28,00
SANTA FE,San Justo,Pedro Gómez Cello,82112100,0,0,0,0,0,0,0,92,92,00
SANTA FE,San Justo,Ramayón,82112110,0,0,0,0,0,0,0,144,144,00
SANTA FE,San Justo,San Bernardo,82112120,0,0,0,0,0,0,0,6,6,00
SANTA FE,San Justo,San Justo,82112130,843,40,0,6106,550,0,0,270,7809,00
SANTA FE,San Justo,Vera y Pintado (Est Guaraníes),82112160,49,0,0,87,0,0,0,183,319,00
SANTA FE,San Justo,Videla,82112170,119,0,0,230,0,0,0,31,380,00
SANTA FE,San Justo,Colonia Dolores,82112030,0,0,0,0,0,0,0,22,22,00
SANTA FE,San Justo,La Penca y Caraguatá,82112070,0,0,0,0,0,0,0,26,26,00
SANTA FE,San Justo,San Martín Norte,82112140,0,0,0,0,0,0,0,35,35,00
SANTA FE,San Justo,Silva (Est Abipones),82112150,0,0,0,0,0,0,0,25,25,00
SANTA FE,San Lorenzo,Aldao,82119010,0,374,0,0,0,0,0,0,374,00
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,3656,1202,1,2226,0,0,0,0,7085,00
SANTA FE,San Lorenzo,Carcarañá,82119030,983,1,0,0,0,0,0,0,984,00
SANTA FE,San Lorenzo,Coronel Arnold,82119040,0,0,0,239,0,0,0,0,239,00
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,2226,24,0,964,0,0,0,0,3214,00
SANTA FE,San Lorenzo,Fuentes,82119060,80,0,0,769,0,0,0,0,849,00
SANTA FE,San Lorenzo,Luis Palacios (Est La Salada),82119070,0,368,0,0,0,0,0,47,415,00
SANTA FE,San Lorenzo,Puerto General San Martín,82119080,0,0,0,2602,215,2,0,13,2832,00
SANTA FE,San Lorenzo,Pujato,82119090,819,0,0,0,0,0,0,103,922,00
SANTA FE,San Lorenzo,Ricardone,82119100,401,857,0,12,0,1,0,22,1293,00
SANTA FE,San Lorenzo,Roldán,82119110,2276,1999,0,2829,2,0,0,131,7237,00
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120,168,824,0,2,0,0,0,0,994,00
SANTA FE,San Lorenzo,San Lorenzo,82119130,3010,5320,0,946,0,0,0,52,9328,00
SANTA FE,San Lorenzo,Timbúes,82119140,229,0,0,1207,134,1,0,83,1654,00
SANTA FE,San Lorenzo,Villa Elvira,82119150,0,0,0,0,0,0,0,30,30,00
SANTA FE,San Lorenzo,Villa Mugueta,82119160,0,1,0,0,0,1,0,0,2,00
SANTA FE,San Martín,Cañada Rosquín,82126010,0,0,0,0,25,0,0,0,25,00
SANTA FE,San Martín,Carlos Pellegrini,82126020,425,23,0,0,0,0,0,0,448,00
SANTA FE,San Martín,Casas,82126030,0,59,0,0,0,0,0,0,59,00
SANTA FE,San Martín,Castelar,82126040,0,0,0,0,0,0,0,1,1,00
SANTA FE,San Martín,Colonia Belgrano,82126050,0,93,0,0,250,0,0,0,343,00
SANTA FE,San Martín,El Trébol,82126070,935,2592,0,0,0,0,0,72,3599,00
SANTA FE,San Martín,Landeta,82126080,204,396,0,0,0,0,0,0,600,00
SANTA FE,San Martín,Las Bandurrias,82126090,0,0,0,0,0,0,0,26,26,00
SANTA FE,San Martín,Las Petacas,82126100,0,0,0,0,0,0,0,0,0,00
SANTA FE,San Martín,Los Cardos,82126110,90,247,0,0,0,1,0,0,338,00
SANTA FE,San Martín,María Susana,82126120,667,0,0,382,0,0,0,36,1085,00
SANTA FE,San Martín,Piamonte,82126130,654,1463,0,0,0,0,0,0,2117,00
SANTA FE,San Martín,San Jorge,82126140,2028,980,0,1456,0,1,0,183,4648,00
SANTA FE,San Martín,San Martín de las Escobas,82126150,942,653,0,0,0,0,0,56,1651,00
SANTA FE,San Martín,Sastre,82126160,485,0,0,27,0,0,0,145,657,00
SANTA FE,Vera,Calchaquí,82133010,485,0,0,0,1050,1,0,230,1766,00
SANTA FE,Vera,Cañada Ombú,82133020,0,0,0,0,0,1,0,34,35,00
SANTA FE,Vera,Colmena,82133030,0,0,0,0,0,1,0,0,1,00
SANTA FE,Vera,Fortín Olmos,82133040,0,0,0,0,0,2,0,337,339,00
SANTA FE,Vera,Garabato,82133050,0,0,0,0,0,0,0,104,104,00
SANTA FE,Vera,Intiyaco,82133070,0,0,0,0,0,2,0,97,99,00
SANTA FE,Vera,La Gallareta,82133090,0,0,0,0,0,0,0,373,373,00
SANTA FE,Vera,Margarita,82133110,0,740,0,0,0,2,0,106,848,00
SANTA FE,Vera,Paraje 29,82133120,0,0,0,0,0,1,0,34,35,00
SANTA FE,Vera,Pozo de los Indios,82133130,0,0,0,0,0,2,0,23,25,00
SANTA FE,Vera,Toba,82133160,0,0,0,0,0,1,0,52,53,00
SANTA FE,Vera,Vera (Est Gobernador Vera),82133170,1114,0,0,0,2000,0,0,801,3915,00
SANTA FE,Vera,Los Amores,82133100,0,0,0,0,0,0,0,122,122,00
SANTA FE,Vera,Pueblo Santa Lucía,82133140,0,0,0,0,0,0,0,30,30,00
SANTA FE,Vera,Golondrina,82133060,0,0,0,0,0,0,0,70,70,00
SANTA FE,Vera,Kilómetro 115,82133080,0,0,0,0,0,0,0,3,3,00
SANTA FE,Vera,Tartagal (Est El Tajamar),82133150,0,0,0,0,0,0,0,210,210,00
SANTIAGO DEL ESTERO,Aguirre,Malbrán,86007030,13,0,0,0,0,1,0,0,14,00
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est Pinto),86007040,0,229,0,0,0,3,0,2,234,00
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,86014010,0,0,0,5,0,4,0,35,44,00
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L Rico,86014020,0,0,0,0,0,2,0,0,2,00
SANTIAGO DEL ESTERO,Alberdi,Donadeu,86014030,1,0,0,1,0,0,0,0,2,00
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,86014040,0,0,0,203,0,3,0,0,206,00
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,86014050,0,0,0,11,57,2,0,5,75,00
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,86021010,1,0,0,1,0,1,0,0,3,00
SANTIAGO DEL ESTERO,Atamisqui,Medellín,86021020,0,0,0,2,0,2,0,29,33,00
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,86021030,1,0,0,1,0,1,0,45,48,00
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,86028010,74,10,0,0,0,2,0,5,91,00
SANTIAGO DEL ESTERO,Avellaneda,Herrera,86028020,0,3,0,0,100,1,0,0,104,00
SANTIAGO DEL ESTERO,Avellaneda,Icaño,86028030,0,3,0,0,0,1,0,79,83,00
SANTIAGO DEL ESTERO,Avellaneda,Lugones,86028040,0,2,0,0,0,1,0,0,3,00
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,86028050,0,2,0,0,0,0,0,0,2,00
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,86028060,0,0,0,0,0,1,0,1,2,00
SANTIAGO DEL ESTERO,Banda,Clodomira,86035060,0,0,0,3,5,1,0,417,426,00
SANTIAGO DEL ESTERO,Banda,La Banda,86035090,27,43,0,1272,0,3,0,367,1712,00
SANTIAGO DEL ESTERO,Banda,Los Quiroga,86035110,0,0,0,0,0,1,0,45,46,00
